,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,Yield(tonnes/ha),Fung & Bact – Benzimidazoles,"Fung & Bact – Diazines, morpholines",Fung & Bact – Dithiocarbamates,Fung & Bact – Inorganics,Fung & Bact – Other,"Fung & Bact – Triazoles, diazoles",Herbicides – Amides,Herbicides – Carbamates,Herbicides – Dinitroanilines,Herbicides – Other,Herbicides – Phenoxy hormone products,Herbicides – Triazines,Herbicides – Urea derivates,Insecticides – Botanical products and biologicals,Insecticides – Carbamates,Insecticides – Organo-phosphates,Insecticides – Other,Insecticides – Pyrethroids,Mineral Oils,Plant Growth Regulators,Rodenticides – Other,Herbicides – Bipiridils,Herbicides – Sulfonyl ureas,Rodenticides – Anti-coagulants,Category,Crop_season,Nutrient nitrogen N (total) - tonnes-1,Nutrient nitrogen N (total) - tonnes-2,Nutrient nitrogen N (total) - tonnes-3,Nutrient phosphate P2O5 (total) - tonnes-1,Nutrient phosphate P2O5 (total) - tonnes-2,Nutrient phosphate P2O5 (total) - tonnes-3,Nutrient potash K2O (total) - tonnes-1,Nutrient potash K2O (total) - tonnes-2,Nutrient potash K2O (total) - tonnes-3,Yield(tonnes/ha)-1,Yield(tonnes/ha)-2,Yield(tonnes/ha)-3,Fung & Bact – Benzimidazoles-1,Fung & Bact – Benzimidazoles-2,Fung & Bact – Benzimidazoles-3,"Fung & Bact – Diazines, morpholines-1","Fung & Bact – Diazines, morpholines-2","Fung & Bact – Diazines, morpholines-3",Fung & Bact – Dithiocarbamates-1,Fung & Bact – Dithiocarbamates-2,Fung & Bact – Dithiocarbamates-3,Fung & Bact – Inorganics-1,Fung & Bact – Inorganics-2,Fung & Bact – Inorganics-3,Fung & Bact – Other-1,Fung & Bact – Other-2,Fung & Bact – Other-3,"Fung & Bact – Triazoles, diazoles-1","Fung & Bact – Triazoles, diazoles-2","Fung & Bact – Triazoles, diazoles-3",Herbicides – Amides-1,Herbicides – Amides-2,Herbicides – Amides-3,Herbicides – Carbamates-1,Herbicides – Carbamates-2,Herbicides – Carbamates-3,Herbicides – Dinitroanilines-1,Herbicides – Dinitroanilines-2,Herbicides – Dinitroanilines-3,Herbicides – Other-1,Herbicides – Other-2,Herbicides – Other-3,Herbicides – Phenoxy hormone products-1,Herbicides – Phenoxy hormone products-2,Herbicides – Phenoxy hormone products-3,Herbicides – Triazines-1,Herbicides – Triazines-2,Herbicides – Triazines-3,Herbicides – Urea derivates-1,Herbicides – Urea derivates-2,Herbicides – Urea derivates-3,Insecticides – Botanical products and biologicals-1,Insecticides – Botanical products and biologicals-2,Insecticides – Botanical products and biologicals-3,Insecticides – Carbamates-1,Insecticides – Carbamates-2,Insecticides – Carbamates-3,Insecticides – Organo-phosphates-1,Insecticides – Organo-phosphates-2,Insecticides – Organo-phosphates-3,Insecticides – Other-1,Insecticides – Other-2,Insecticides – Other-3,Insecticides – Pyrethroids-1,Insecticides – Pyrethroids-2,Insecticides – Pyrethroids-3,Mineral Oils-1,Mineral Oils-2,Mineral Oils-3,Plant Growth Regulators-1,Plant Growth Regulators-2,Plant Growth Regulators-3,Rodenticides – Other-1,Rodenticides – Other-2,Rodenticides – Other-3,Herbicides – Bipiridils-1,Herbicides – Bipiridils-2,Herbicides – Bipiridils-3,Herbicides – Sulfonyl ureas-1,Herbicides – Sulfonyl ureas-2,Herbicides – Sulfonyl ureas-3,Rodenticides – Anti-coagulants-1,Rodenticides – Anti-coagulants-2,Rodenticides – Anti-coagulants-3
1991-01-01,0.0,0.0,0.0,Pears,18.5292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,78.0,362.0,489.0,0.0,0.0,0.0,2392.0,0.0,0.0,0.0,6.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7424,16.3462,14.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,362.0,362.0,362.0,489.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,2392.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
1991-01-01,0.0,0.0,0.0,Plums and sloes,7.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,78.0,362.0,489.0,0.0,0.0,0.0,2392.0,0.0,0.0,0.0,6.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5292,4.7424,16.3462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,362.0,362.0,362.0,489.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,2392.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
1991-01-01,0.0,0.0,0.0,Raspberries,4.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,78.0,362.0,489.0,0.0,0.0,0.0,2392.0,0.0,0.0,0.0,6.0,Fruits and Nuts,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1023,18.5292,4.7424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,362.0,362.0,362.0,489.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,2392.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
1991-01-01,0.0,0.0,0.0,Sour cherries,5.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,78.0,362.0,489.0,0.0,0.0,0.0,2392.0,0.0,0.0,0.0,6.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.917,7.1023,18.5292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,362.0,362.0,362.0,489.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,2392.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
1991-01-01,0.0,0.0,0.0,Strawberries,9.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,78.0,362.0,489.0,0.0,0.0,0.0,2392.0,0.0,0.0,0.0,6.0,Fruits and Nuts,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1245,4.917,7.1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,362.0,362.0,362.0,489.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,2392.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
1991-01-01,0.0,0.0,0.0,"Walnuts, in shell",0.9961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,78.0,362.0,489.0,0.0,0.0,0.0,2392.0,0.0,0.0,0.0,6.0,Fruits and Nuts,Autumn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0576,5.1245,4.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,362.0,362.0,362.0,489.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,2392.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
1992-01-01,-40000.0,-29000.0,-55807.0,Apples,35.148,-12.0,-211.0,-393.0,417.0,-240.0,47.0,-11.0,259.0,978.0,-928.0,-367.0,113.0,-940.0,83.0,194.0,469.0,-105.0,-37.0,185.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9961,9.0576,5.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,362.0,362.0,362.0,489.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,2392.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
1992-01-01,0.0,0.0,0.0,Apricots,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Spring,-40000.0,0.0,0.0,-29000.0,0.0,0.0,-55807.0,0.0,0.0,35.148,0.9961,9.0576,-12.0,0.0,0.0,-211.0,0.0,0.0,-393.0,0.0,0.0,417.0,0.0,0.0,-240.0,0.0,0.0,47.0,0.0,0.0,-11.0,0.0,0.0,259.0,0.0,0.0,978.0,1500.0,1500.0,-928.0,0.0,0.0,-367.0,0.0,0.0,113.0,0.0,0.0,-940.0,0.0,0.0,83.0,78.0,78.0,194.0,362.0,362.0,469.0,489.0,489.0,-105.0,0.0,0.0,-37.0,0.0,0.0,185.0,0.0,0.0,2912.0,2392.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0
1992-01-01,0.0,0.0,0.0,Cherries,29.7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Spring,0.0,-40000.0,0.0,0.0,-29000.0,0.0,0.0,-55807.0,0.0,5.0,35.148,0.9961,0.0,-12.0,0.0,0.0,-211.0,0.0,0.0,-393.0,0.0,0.0,417.0,0.0,0.0,-240.0,0.0,0.0,47.0,0.0,0.0,-11.0,0.0,0.0,259.0,0.0,978.0,978.0,1500.0,0.0,-928.0,0.0,0.0,-367.0,0.0,0.0,113.0,0.0,0.0,-940.0,0.0,83.0,83.0,78.0,194.0,194.0,362.0,469.0,469.0,489.0,0.0,-105.0,0.0,0.0,-37.0,0.0,0.0,185.0,0.0,2912.0,2912.0,2392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0
1992-01-01,0.0,0.0,0.0,Currants,8.5772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Summer,0.0,0.0,-40000.0,0.0,0.0,-29000.0,0.0,0.0,-55807.0,29.7755,5.0,35.148,0.0,0.0,-12.0,0.0,0.0,-211.0,0.0,0.0,-393.0,0.0,0.0,417.0,0.0,0.0,-240.0,0.0,0.0,47.0,0.0,0.0,-11.0,0.0,0.0,259.0,978.0,978.0,978.0,0.0,0.0,-928.0,0.0,0.0,-367.0,0.0,0.0,113.0,0.0,0.0,-940.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,-105.0,0.0,0.0,-37.0,0.0,0.0,185.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Gooseberries,7.7877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5772,29.7755,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Grapes,17.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7877,8.5772,29.7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Other stone fruits,10.4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Year-Round,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9246,7.7877,8.5772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Peaches and nectarines,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4799,17.9246,7.7877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Pears,22.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,10.4799,17.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Plums and sloes,7.2509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.807,5.5,10.4799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Raspberries,4.9178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2509,22.807,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Sour cherries,7.7133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9178,7.2509,22.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,Strawberries,9.4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Spring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7133,4.9178,7.2509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1992-01-01,0.0,0.0,0.0,"Walnuts, in shell",3.5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,0.0,0.0,0.0,0.0,83.0,194.0,469.0,0.0,0.0,0.0,2912.0,0.0,0.0,0.0,4.0,Fruits and Nuts,Autumn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4103,7.7133,4.9178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1993-01-01,-67785.0,-75000.0,-28851.0,Apples,22.5102,-58.0,-608.0,94.0,151.0,-275.0,-1017.0,-456.0,-433.0,423.0,159.0,-416.0,-398.0,-783.0,301.0,131.0,448.0,571.0,14.0,-75.0,2293.0,44.0,21.23333333333332,-18.6,1.0,Fruits and Nuts,Summer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5352,9.4103,7.7133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,194.0,194.0,194.0,469.0,469.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2912.0,2912.0,2912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
1993-01-01,0.0,0.0,0.0,Apricots,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,301.0,131.0,448.0,0.0,0.0,0.0,2293.0,0.0,0.0,0.0,1.0,Fruits and Nuts,Spring,-67785.0,0.0,0.0,-75000.0,0.0,0.0,-28851.0,0.0,0.0,22.5102,3.5352,9.4103,-58.0,0.0,0.0,-608.0,0.0,0.0,94.0,0.0,0.0,151.0,0.0,0.0,-275.0,0.0,0.0,-1017.0,0.0,0.0,-456.0,0.0,0.0,-433.0,0.0,0.0,423.0,978.0,978.0,159.0,0.0,0.0,-416.0,0.0,0.0,-398.0,0.0,0.0,-783.0,0.0,0.0,301.0,83.0,83.0,131.0,194.0,194.0,448.0,469.0,469.0,571.0,0.0,0.0,14.0,0.0,0.0,-75.0,0.0,0.0,2293.0,2912.0,2912.0,44.0,0.0,0.0,21.23333333333332,0.0,0.0,-18.6,0.0,0.0,1.0,4.0,4.0
1993-01-01,0.0,0.0,0.0,Cherries,25.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,301.0,131.0,448.0,0.0,0.0,0.0,2293.0,0.0,0.0,0.0,1.0,Fruits and Nuts,Spring,0.0,-67785.0,0.0,0.0,-75000.0,0.0,0.0,-28851.0,0.0,2.0,22.5102,3.5352,0.0,-58.0,0.0,0.0,-608.0,0.0,0.0,94.0,0.0,0.0,151.0,0.0,0.0,-275.0,0.0,0.0,-1017.0,0.0,0.0,-456.0,0.0,0.0,-433.0,0.0,423.0,423.0,978.0,0.0,159.0,0.0,0.0,-416.0,0.0,0.0,-398.0,0.0,0.0,-783.0,0.0,301.0,301.0,83.0,131.0,131.0,194.0,448.0,448.0,469.0,0.0,571.0,0.0,0.0,14.0,0.0,0.0,-75.0,0.0,2293.0,2293.0,2912.0,0.0,44.0,0.0,0.0,21.23333333333332,0.0,0.0,-18.6,0.0,1.0,1.0,4.0
1993-01-01,0.0,0.0,0.0,Currants,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,0.0,0.0,301.0,131.0,448.0,0.0,0.0,0.0,2293.0,0.0,0.0,0.0,1.0,Fruits and Nuts,Summer,0.0,0.0,-67785.0,0.0,0.0,-75000.0,0.0,0.0,-28851.0,25.228,2.0,22.5102,0.0,0.0,-58.0,0.0,0.0,-608.0,0.0,0.0,94.0,0.0,0.0,151.0,0.0,0.0,-275.0,0.0,0.0,-1017.0,0.0,0.0,-456.0,0.0,0.0,-433.0,423.0,423.0,423.0,0.0,0.0,159.0,0.0,0.0,-416.0,0.0,0.0,-398.0,0.0,0.0,-783.0,301.0,301.0,301.0,131.0,131.0,131.0,448.0,448.0,448.0,0.0,0.0,571.0,0.0,0.0,14.0,0.0,0.0,-75.0,2293.0,2293.0,2293.0,0.0,0.0,44.0,0.0,0.0,21.23333333333332,0.0,0.0,-18.6,1.0,1.0,1.0
