,Year,Item,harvest_area (ha),tonnes,Yield(hg/ha),Natural gas supply to industrial consumers - (Cents/kWh),Energy Price( cents per kilowatt hour),agricultural_land(1000 ha),forest_land(1000 ha)
1397,2019,"Pumpkins, squash and gourds",5380,135560.0,251970,18,18.43,16666,5709.5
1398,2019,"Pumpkins, squash and gourds",5380,135560.0,251970,18,18.43,11913,11419.0
1399,2019,"Pumpkins, squash and gourds",5380,135560.0,251970,18,18.43,11913,5709.5
1400,2019,Rape or colza seed,856800,2830200.0,33032,18,18.43,18311,11419.0
1401,2019,Rape or colza seed,856800,2830200.0,33032,18,18.43,18311,5709.5
1402,2019,Rape or colza seed,856800,2830200.0,33032,18,18.43,16666,11419.0
1403,2019,Rape or colza seed,856800,2830200.0,33032,18,18.43,16666,5709.5
1404,2019,Rape or colza seed,856800,2830200.0,33032,18,18.43,11913,11419.0
1405,2019,Rape or colza seed,856800,2830200.0,33032,18,18.43,11913,5709.5
1406,2019,Raspberries,1030,7540.0,73204,18,18.43,18311,11419.0
1407,2019,Raspberries,1030,7540.0,73204,18,18.43,18311,5709.5
1408,2019,Raspberries,1030,7540.0,73204,18,18.43,16666,11419.0
1409,2019,Raspberries,1030,7540.0,73204,18,18.43,16666,5709.5
1410,2019,Raspberries,1030,7540.0,73204,18,18.43,11913,11419.0
1411,2019,Raspberries,1030,7540.0,73204,18,18.43,11913,5709.5
1412,2019,Rye,636300,3237600.0,50882,18,18.43,18311,11419.0
1413,2019,Rye,636300,3237600.0,50882,18,18.43,18311,5709.5
1414,2019,Rye,636300,3237600.0,50882,18,18.43,16666,11419.0
1415,2019,Rye,636300,3237600.0,50882,18,18.43,16666,5709.5
1416,2019,Rye,636300,3237600.0,50882,18,18.43,11913,11419.0
1417,2019,Rye,636300,3237600.0,50882,18,18.43,11913,5709.5
1418,2019,Sour cherries,1890,15720.0,83175,18,18.43,18311,11419.0
1419,2019,Sour cherries,1890,15720.0,83175,18,18.43,18311,5709.5
1420,2019,Sour cherries,1890,15720.0,83175,18,18.43,16666,11419.0
1421,2019,Sour cherries,1890,15720.0,83175,18,18.43,16666,5709.5
1422,2019,Sour cherries,1890,15720.0,83175,18,18.43,11913,11419.0
1423,2019,Sour cherries,1890,15720.0,83175,18,18.43,11913,5709.5
1424,2019,Soya beans,28900,84100.0,29100,18,18.43,18311,11419.0
1425,2019,Soya beans,28900,84100.0,29100,18,18.43,18311,5709.5
1426,2019,Soya beans,28900,84100.0,29100,18,18.43,16666,11419.0
1427,2019,Soya beans,28900,84100.0,29100,18,18.43,16666,5709.5
1428,2019,Soya beans,28900,84100.0,29100,18,18.43,11913,11419.0
1429,2019,Soya beans,28900,84100.0,29100,18,18.43,11913,5709.5
1430,2019,Spinach,3460,68040.0,196647,18,18.43,18311,11419.0
1431,2019,Spinach,3460,68040.0,196647,18,18.43,18311,5709.5
1432,2019,Spinach,3460,68040.0,196647,18,18.43,16666,11419.0
1433,2019,Spinach,3460,68040.0,196647,18,18.43,16666,5709.5
1434,2019,Spinach,3460,68040.0,196647,18,18.43,11913,11419.0
1435,2019,Spinach,3460,68040.0,196647,18,18.43,11913,5709.5
1436,2019,Strawberries,13200,143980.0,109076,18,18.43,18311,11419.0
1437,2019,Strawberries,13200,143980.0,109076,18,18.43,18311,5709.5
1438,2019,Strawberries,13200,143980.0,109076,18,18.43,16666,11419.0
1439,2019,Strawberries,13200,143980.0,109076,18,18.43,16666,5709.5
1440,2019,Strawberries,13200,143980.0,109076,18,18.43,11913,11419.0
1441,2019,Strawberries,13200,143980.0,109076,18,18.43,11913,5709.5
1442,2019,Sugar beet,408700,29728300.0,727387,18,18.43,18311,11419.0
1443,2019,Sugar beet,408700,29728300.0,727387,18,18.43,18311,5709.5
1444,2019,Sugar beet,408700,29728300.0,727387,18,18.43,16666,11419.0
1445,2019,Sugar beet,408700,29728300.0,727387,18,18.43,16666,5709.5
1446,2019,Sugar beet,408700,29728300.0,727387,18,18.43,11913,11419.0
1447,2019,Sugar beet,408700,29728300.0,727387,18,18.43,11913,5709.5
1448,2019,Sunflower seed,22500,46000.0,20444,18,18.43,18311,11419.0
1449,2019,Sunflower seed,22500,46000.0,20444,18,18.43,18311,5709.5
1450,2019,Sunflower seed,22500,46000.0,20444,18,18.43,16666,11419.0
1451,2019,Sunflower seed,22500,46000.0,20444,18,18.43,16666,5709.5
1452,2019,Sunflower seed,22500,46000.0,20444,18,18.43,11913,11419.0
1453,2019,Sunflower seed,22500,46000.0,20444,18,18.43,11913,5709.5
1454,2019,Tomatoes,390,106690.0,2735641,18,18.43,18311,11419.0
1455,2019,Tomatoes,390,106690.0,2735641,18,18.43,18311,5709.5
1456,2019,Tomatoes,390,106690.0,2735641,18,18.43,16666,11419.0
1457,2019,Tomatoes,390,106690.0,2735641,18,18.43,16666,5709.5
1458,2019,Tomatoes,390,106690.0,2735641,18,18.43,11913,11419.0
1459,2019,Tomatoes,390,106690.0,2735641,18,18.43,11913,5709.5
1460,2019,Triticale,358200,2194900.0,61276,18,18.43,18311,11419.0
1461,2019,Triticale,358200,2194900.0,61276,18,18.43,18311,5709.5
1462,2019,Triticale,358200,2194900.0,61276,18,18.43,16666,11419.0
1463,2019,Triticale,358200,2194900.0,61276,18,18.43,16666,5709.5
1464,2019,Triticale,358200,2194900.0,61276,18,18.43,11913,11419.0
1465,2019,Triticale,358200,2194900.0,61276,18,18.43,11913,5709.5
1466,2019,Wheat,3118100,23062600.0,73964,18,18.43,18311,11419.0
1467,2019,Wheat,3118100,23062600.0,73964,18,18.43,18311,5709.5
1468,2019,Wheat,3118100,23062600.0,73964,18,18.43,16666,11419.0
1469,2019,Wheat,3118100,23062600.0,73964,18,18.43,16666,5709.5
1470,2019,Wheat,3118100,23062600.0,73964,18,18.43,11913,11419.0
1471,2019,Wheat,3118100,23062600.0,73964,18,18.43,11913,5709.5
1472,2020,Apples,33980,1023320.0,301154,64,17.76,18314,11419.0
1473,2020,Apples,33980,1023320.0,301154,64,17.76,18314,5709.5
1474,2020,Apples,33980,1023320.0,301154,64,17.76,16595,11419.0
1475,2020,Apples,33980,1023320.0,301154,64,17.76,16595,5709.5
1476,2020,Apples,33980,1023320.0,301154,64,17.76,11862,11419.0
1477,2020,Apples,33980,1023320.0,301154,64,17.76,11862,5709.5
1478,2020,Asparagus,22410,117560.0,52459,64,17.76,18314,11419.0
1479,2020,Asparagus,22410,117560.0,52459,64,17.76,18314,5709.5
1480,2020,Asparagus,22410,117560.0,52459,64,17.76,16595,11419.0
1481,2020,Asparagus,22410,117560.0,52459,64,17.76,16595,5709.5
1482,2020,Asparagus,22410,117560.0,52459,64,17.76,11862,11419.0
1483,2020,Asparagus,22410,117560.0,52459,64,17.76,11862,5709.5
1484,2020,Barley,1667300,10769200.0,64591,64,17.76,18314,11419.0
1485,2020,Barley,1667300,10769200.0,64591,64,17.76,18314,5709.5
1486,2020,Barley,1667300,10769200.0,64591,64,17.76,16595,11419.0
1487,2020,Barley,1667300,10769200.0,64591,64,17.76,16595,5709.5
1488,2020,Barley,1667300,10769200.0,64591,64,17.76,11862,11419.0
1489,2020,Barley,1667300,10769200.0,64591,64,17.76,11862,5709.5
1490,2020,Blueberries,3290,11300.0,34347,64,17.76,18314,11419.0
1491,2020,Blueberries,3290,11300.0,34347,64,17.76,18314,5709.5
1492,2020,Blueberries,3290,11300.0,34347,64,17.76,16595,11419.0
1493,2020,Blueberries,3290,11300.0,34347,64,17.76,16595,5709.5
1494,2020,Blueberries,3290,11300.0,34347,64,17.76,11862,11419.0
1495,2020,Blueberries,3290,11300.0,34347,64,17.76,11862,5709.5
1496,2020,"Broad beans and horse beans, dry",58700,235800.0,40170,64,17.76,18314,11419.0
1497,2020,"Broad beans and horse beans, dry",58700,235800.0,40170,64,17.76,18314,5709.5
1498,2020,"Broad beans and horse beans, dry",58700,235800.0,40170,64,17.76,16595,11419.0
1499,2020,"Broad beans and horse beans, dry",58700,235800.0,40170,64,17.76,16595,5709.5
1500,2020,"Broad beans and horse beans, dry",58700,235800.0,40170,64,17.76,11862,11419.0
1501,2020,"Broad beans and horse beans, dry",58700,235800.0,40170,64,17.76,11862,5709.5
1502,2020,"Broad beans and horse beans, green",630,3240.0,51429,64,17.76,18314,11419.0
1503,2020,"Broad beans and horse beans, green",630,3240.0,51429,64,17.76,18314,5709.5
1504,2020,"Broad beans and horse beans, green",630,3240.0,51429,64,17.76,16595,11419.0
1505,2020,"Broad beans and horse beans, green",630,3240.0,51429,64,17.76,16595,5709.5
1506,2020,"Broad beans and horse beans, green",630,3240.0,51429,64,17.76,11862,11419.0
1507,2020,"Broad beans and horse beans, green",630,3240.0,51429,64,17.76,11862,5709.5
1508,2020,Cabbages,13250,725330.0,547419,64,17.76,18314,11419.0
1509,2020,Cabbages,13250,725330.0,547419,64,17.76,18314,5709.5
1510,2020,Cabbages,13250,725330.0,547419,64,17.76,16595,11419.0
1511,2020,Cabbages,13250,725330.0,547419,64,17.76,16595,5709.5
1512,2020,Cabbages,13250,725330.0,547419,64,17.76,11862,11419.0
1513,2020,Cabbages,13250,725330.0,547419,64,17.76,11862,5709.5
1514,2020,Carrots and turnips,13790,802230.0,581748,64,17.76,18314,11419.0
1515,2020,Carrots and turnips,13790,802230.0,581748,64,17.76,18314,5709.5
1516,2020,Carrots and turnips,13790,802230.0,581748,64,17.76,16595,11419.0
1517,2020,Carrots and turnips,13790,802230.0,581748,64,17.76,16595,5709.5
1518,2020,Carrots and turnips,13790,802230.0,581748,64,17.76,11862,11419.0
1519,2020,Carrots and turnips,13790,802230.0,581748,64,17.76,11862,5709.5
1520,2020,Cauliflowers and broccoli,5800,122680.0,211517,64,17.76,18314,11419.0
1521,2020,Cauliflowers and broccoli,5800,122680.0,211517,64,17.76,18314,5709.5
1522,2020,Cauliflowers and broccoli,5800,122680.0,211517,64,17.76,16595,11419.0
1523,2020,Cauliflowers and broccoli,5800,122680.0,211517,64,17.76,16595,5709.5
1524,2020,Cauliflowers and broccoli,5800,122680.0,211517,64,17.76,11862,11419.0
1525,2020,Cauliflowers and broccoli,5800,122680.0,211517,64,17.76,11862,5709.5
1526,2020,Cherries,6020,36800.0,61130,64,17.76,18314,11419.0
1527,2020,Cherries,6020,36800.0,61130,64,17.76,18314,5709.5
1528,2020,Cherries,6020,36800.0,61130,64,17.76,16595,11419.0
1529,2020,Cherries,6020,36800.0,61130,64,17.76,16595,5709.5
1530,2020,Cherries,6020,36800.0,61130,64,17.76,11862,11419.0
1531,2020,Cherries,6020,36800.0,61130,64,17.76,11862,5709.5
1532,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,15960.0,1450909,64,17.76,18314,11419.0
1533,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,15960.0,1450909,64,17.76,18314,5709.5
1534,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,15960.0,1450909,64,17.76,16595,11419.0
1535,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,15960.0,1450909,64,17.76,16595,5709.5
1536,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,15960.0,1450909,64,17.76,11862,11419.0
1537,2020,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",110,15960.0,1450909,64,17.76,11862,5709.5
1538,2020,Cucumbers and gherkins,2150,216970.0,1009163,64,17.76,18314,11419.0
1539,2020,Cucumbers and gherkins,2150,216970.0,1009163,64,17.76,18314,5709.5
1540,2020,Cucumbers and gherkins,2150,216970.0,1009163,64,17.76,16595,11419.0
1541,2020,Cucumbers and gherkins,2150,216970.0,1009163,64,17.76,16595,5709.5
1542,2020,Cucumbers and gherkins,2150,216970.0,1009163,64,17.76,11862,11419.0
1543,2020,Cucumbers and gherkins,2150,216970.0,1009163,64,17.76,11862,5709.5
1544,2020,Currants,2120,11970.0,56462,64,17.76,18314,11419.0
1545,2020,Currants,2120,11970.0,56462,64,17.76,18314,5709.5
1546,2020,Currants,2120,11970.0,56462,64,17.76,16595,11419.0
1547,2020,Currants,2120,11970.0,56462,64,17.76,16595,5709.5
1548,2020,Currants,2120,11970.0,56462,64,17.76,11862,11419.0
1549,2020,Currants,2120,11970.0,56462,64,17.76,11862,5709.5
1550,2020,Grapes,100710,1149540.0,114144,64,17.76,18314,11419.0
1551,2020,Grapes,100710,1149540.0,114144,64,17.76,18314,5709.5
1552,2020,Grapes,100710,1149540.0,114144,64,17.76,16595,11419.0
1553,2020,Grapes,100710,1149540.0,114144,64,17.76,16595,5709.5
1554,2020,Grapes,100710,1149540.0,114144,64,17.76,11862,11419.0
1555,2020,Grapes,100710,1149540.0,114144,64,17.76,11862,5709.5
1556,2020,Hop cones,20600,46900.0,22767,64,17.76,18314,11419.0
1557,2020,Hop cones,20600,46900.0,22767,64,17.76,18314,5709.5
1558,2020,Hop cones,20600,46900.0,22767,64,17.76,16595,11419.0
1559,2020,Hop cones,20600,46900.0,22767,64,17.76,16595,5709.5
1560,2020,Hop cones,20600,46900.0,22767,64,17.76,11862,11419.0
1561,2020,Hop cones,20600,46900.0,22767,64,17.76,11862,5709.5
1562,2020,Leeks and other alliaceous vegetables,2260,89970.0,398097,64,17.76,18314,11419.0
1563,2020,Leeks and other alliaceous vegetables,2260,89970.0,398097,64,17.76,18314,5709.5
1564,2020,Leeks and other alliaceous vegetables,2260,89970.0,398097,64,17.76,16595,11419.0
1565,2020,Leeks and other alliaceous vegetables,2260,89970.0,398097,64,17.76,16595,5709.5
1566,2020,Leeks and other alliaceous vegetables,2260,89970.0,398097,64,17.76,11862,11419.0
1567,2020,Leeks and other alliaceous vegetables,2260,89970.0,398097,64,17.76,11862,5709.5
1568,2020,Lettuce and chicory,7200,226190.0,314153,64,17.76,18314,11419.0
1569,2020,Lettuce and chicory,7200,226190.0,314153,64,17.76,18314,5709.5
1570,2020,Lettuce and chicory,7200,226190.0,314153,64,17.76,16595,11419.0
1571,2020,Lettuce and chicory,7200,226190.0,314153,64,17.76,16595,5709.5
1572,2020,Lettuce and chicory,7200,226190.0,314153,64,17.76,11862,11419.0
1573,2020,Lettuce and chicory,7200,226190.0,314153,64,17.76,11862,5709.5
1574,2020,Lupins,22300,34100.0,15291,64,17.76,18314,11419.0
1575,2020,Lupins,22300,34100.0,15291,64,17.76,18314,5709.5
1576,2020,Lupins,22300,34100.0,15291,64,17.76,16595,11419.0
1577,2020,Lupins,22300,34100.0,15291,64,17.76,16595,5709.5
1578,2020,Lupins,22300,34100.0,15291,64,17.76,11862,11419.0
1579,2020,Lupins,22300,34100.0,15291,64,17.76,11862,5709.5
1580,2020,Maize (corn),419300,4020000.0,95874,64,17.76,18314,11419.0
1581,2020,Maize (corn),419300,4020000.0,95874,64,17.76,18314,5709.5
1582,2020,Maize (corn),419300,4020000.0,95874,64,17.76,16595,11419.0
1583,2020,Maize (corn),419300,4020000.0,95874,64,17.76,16595,5709.5
1584,2020,Maize (corn),419300,4020000.0,95874,64,17.76,11862,11419.0
1585,2020,Maize (corn),419300,4020000.0,95874,64,17.76,11862,5709.5
1586,2020,Mixed grain,8700,32200.0,37011,64,17.76,18314,11419.0
1587,2020,Mixed grain,8700,32200.0,37011,64,17.76,18314,5709.5
1588,2020,Mixed grain,8700,32200.0,37011,64,17.76,16595,11419.0
1589,2020,Mixed grain,8700,32200.0,37011,64,17.76,16595,5709.5
1590,2020,Mixed grain,8700,32200.0,37011,64,17.76,11862,11419.0
1591,2020,Mixed grain,8700,32200.0,37011,64,17.76,11862,5709.5
1592,2020,Oats,157100,721900.0,45952,64,17.76,18314,11419.0
1593,2020,Oats,157100,721900.0,45952,64,17.76,18314,5709.5
1594,2020,Oats,157100,721900.0,45952,64,17.76,16595,11419.0
1595,2020,Oats,157100,721900.0,45952,64,17.76,16595,5709.5
1596,2020,Oats,157100,721900.0,45952,64,17.76,11862,11419.0
1597,2020,Oats,157100,721900.0,45952,64,17.76,11862,5709.5
1598,2020,"Onions and shallots, dry (excluding dehydrated)",14730,629630.0,427447,64,17.76,18314,11419.0
1599,2020,"Onions and shallots, dry (excluding dehydrated)",14730,629630.0,427447,64,17.76,18314,5709.5
1600,2020,"Onions and shallots, dry (excluding dehydrated)",14730,629630.0,427447,64,17.76,16595,11419.0
1601,2020,"Onions and shallots, dry (excluding dehydrated)",14730,629630.0,427447,64,17.76,16595,5709.5
1602,2020,"Onions and shallots, dry (excluding dehydrated)",14730,629630.0,427447,64,17.76,11862,11419.0
1603,2020,"Onions and shallots, dry (excluding dehydrated)",14730,629630.0,427447,64,17.76,11862,5709.5
1604,2020,"Other beans, green",3940,41360.0,104975,64,17.76,18314,11419.0
1605,2020,"Other beans, green",3940,41360.0,104975,64,17.76,18314,5709.5
1606,2020,"Other beans, green",3940,41360.0,104975,64,17.76,16595,11419.0
1607,2020,"Other beans, green",3940,41360.0,104975,64,17.76,16595,5709.5
1608,2020,"Other beans, green",3940,41360.0,104975,64,17.76,11862,11419.0
1609,2020,"Other beans, green",3940,41360.0,104975,64,17.76,11862,5709.5
1610,2020,Other berries and fruits of the genus vaccinium n.e.c.,3010,5420.0,18007,64,17.76,18314,11419.0
1611,2020,Other berries and fruits of the genus vaccinium n.e.c.,3010,5420.0,18007,64,17.76,18314,5709.5
1612,2020,Other berries and fruits of the genus vaccinium n.e.c.,3010,5420.0,18007,64,17.76,16595,11419.0
1613,2020,Other berries and fruits of the genus vaccinium n.e.c.,3010,5420.0,18007,64,17.76,16595,5709.5
1614,2020,Other berries and fruits of the genus vaccinium n.e.c.,3010,5420.0,18007,64,17.76,11862,11419.0
1615,2020,Other berries and fruits of the genus vaccinium n.e.c.,3010,5420.0,18007,64,17.76,11862,5709.5
1616,2020,"Other vegetables, fresh n.e.c.",2000,22820.0,114100,64,17.76,18314,11419.0
1617,2020,"Other vegetables, fresh n.e.c.",2000,22820.0,114100,64,17.76,18314,5709.5
1618,2020,"Other vegetables, fresh n.e.c.",2000,22820.0,114100,64,17.76,16595,11419.0
1619,2020,"Other vegetables, fresh n.e.c.",2000,22820.0,114100,64,17.76,16595,5709.5
1620,2020,"Other vegetables, fresh n.e.c.",2000,22820.0,114100,64,17.76,11862,11419.0
1621,2020,"Other vegetables, fresh n.e.c.",2000,22820.0,114100,64,17.76,11862,5709.5
1622,2020,Pears,2140,39270.0,183505,64,17.76,18314,11419.0
1623,2020,Pears,2140,39270.0,183505,64,17.76,18314,5709.5
1624,2020,Pears,2140,39270.0,183505,64,17.76,16595,11419.0
1625,2020,Pears,2140,39270.0,183505,64,17.76,16595,5709.5
1626,2020,Pears,2140,39270.0,183505,64,17.76,11862,11419.0
1627,2020,Pears,2140,39270.0,183505,64,17.76,11862,5709.5
1628,2020,"Peas, dry",82600,297500.0,36017,64,17.76,18314,11419.0
1629,2020,"Peas, dry",82600,297500.0,36017,64,17.76,18314,5709.5
1630,2020,"Peas, dry",82600,297500.0,36017,64,17.76,16595,11419.0
1631,2020,"Peas, dry",82600,297500.0,36017,64,17.76,16595,5709.5
1632,2020,"Peas, dry",82600,297500.0,36017,64,17.76,11862,11419.0
1633,2020,"Peas, dry",82600,297500.0,36017,64,17.76,11862,5709.5
1634,2020,"Peas, green",4550,25510.0,56066,64,17.76,18314,11419.0
1635,2020,"Peas, green",4550,25510.0,56066,64,17.76,18314,5709.5
1636,2020,"Peas, green",4550,25510.0,56066,64,17.76,16595,11419.0
1637,2020,"Peas, green",4550,25510.0,56066,64,17.76,16595,5709.5
1638,2020,"Peas, green",4550,25510.0,56066,64,17.76,11862,11419.0
1639,2020,"Peas, green",4550,25510.0,56066,64,17.76,11862,5709.5
1640,2020,Plums and sloes,4840,51320.0,106033,64,17.76,18314,11419.0
1641,2020,Plums and sloes,4840,51320.0,106033,64,17.76,18314,5709.5
1642,2020,Plums and sloes,4840,51320.0,106033,64,17.76,16595,11419.0
1643,2020,Plums and sloes,4840,51320.0,106033,64,17.76,16595,5709.5
1644,2020,Plums and sloes,4840,51320.0,106033,64,17.76,11862,11419.0
1645,2020,Plums and sloes,4840,51320.0,106033,64,17.76,11862,5709.5
1646,2020,Potatoes,273500,11715100.0,428340,64,17.76,18314,11419.0
1647,2020,Potatoes,273500,11715100.0,428340,64,17.76,18314,5709.5
1648,2020,Potatoes,273500,11715100.0,428340,64,17.76,16595,11419.0
1649,2020,Potatoes,273500,11715100.0,428340,64,17.76,16595,5709.5
1650,2020,Potatoes,273500,11715100.0,428340,64,17.76,11862,11419.0
1651,2020,Potatoes,273500,11715100.0,428340,64,17.76,11862,5709.5
1652,2020,"Pumpkins, squash and gourds",5910,133420.0,225753,64,17.76,18314,11419.0
1653,2020,"Pumpkins, squash and gourds",5910,133420.0,225753,64,17.76,18314,5709.5
1654,2020,"Pumpkins, squash and gourds",5910,133420.0,225753,64,17.76,16595,11419.0
1655,2020,"Pumpkins, squash and gourds",5910,133420.0,225753,64,17.76,16595,5709.5
1656,2020,"Pumpkins, squash and gourds",5910,133420.0,225753,64,17.76,11862,11419.0
1657,2020,"Pumpkins, squash and gourds",5910,133420.0,225753,64,17.76,11862,5709.5
1658,2020,Rape or colza seed,957700,3527300.0,36831,64,17.76,18314,11419.0
1659,2020,Rape or colza seed,957700,3527300.0,36831,64,17.76,18314,5709.5
1660,2020,Rape or colza seed,957700,3527300.0,36831,64,17.76,16595,11419.0
1661,2020,Rape or colza seed,957700,3527300.0,36831,64,17.76,16595,5709.5
1662,2020,Rape or colza seed,957700,3527300.0,36831,64,17.76,11862,11419.0
1663,2020,Rape or colza seed,957700,3527300.0,36831,64,17.76,11862,5709.5
1664,2020,Raspberries,970,7140.0,73608,64,17.76,18314,11419.0
1665,2020,Raspberries,970,7140.0,73608,64,17.76,18314,5709.5
1666,2020,Raspberries,970,7140.0,73608,64,17.76,16595,11419.0
1667,2020,Raspberries,970,7140.0,73608,64,17.76,16595,5709.5
1668,2020,Raspberries,970,7140.0,73608,64,17.76,11862,11419.0
1669,2020,Raspberries,970,7140.0,73608,64,17.76,11862,5709.5
1670,2020,Rye,636000,3513400.0,55242,64,17.76,18314,11419.0
1671,2020,Rye,636000,3513400.0,55242,64,17.76,18314,5709.5
1672,2020,Rye,636000,3513400.0,55242,64,17.76,16595,11419.0
1673,2020,Rye,636000,3513400.0,55242,64,17.76,16595,5709.5
1674,2020,Rye,636000,3513400.0,55242,64,17.76,11862,11419.0
1675,2020,Rye,636000,3513400.0,55242,64,17.76,11862,5709.5
1676,2020,Sour cherries,1870,13190.0,70535,64,17.76,18314,11419.0
1677,2020,Sour cherries,1870,13190.0,70535,64,17.76,18314,5709.5
1678,2020,Sour cherries,1870,13190.0,70535,64,17.76,16595,11419.0
1679,2020,Sour cherries,1870,13190.0,70535,64,17.76,16595,5709.5
1680,2020,Sour cherries,1870,13190.0,70535,64,17.76,11862,11419.0
1681,2020,Sour cherries,1870,13190.0,70535,64,17.76,11862,5709.5
1682,2020,Soya beans,33800,90500.0,26775,64,17.76,18314,11419.0
1683,2020,Soya beans,33800,90500.0,26775,64,17.76,18314,5709.5
1684,2020,Soya beans,33800,90500.0,26775,64,17.76,16595,11419.0
1685,2020,Soya beans,33800,90500.0,26775,64,17.76,16595,5709.5
1686,2020,Soya beans,33800,90500.0,26775,64,17.76,11862,11419.0
1687,2020,Soya beans,33800,90500.0,26775,64,17.76,11862,5709.5
1688,2020,Spinach,3970,83470.0,210252,64,17.76,18314,11419.0
1689,2020,Spinach,3970,83470.0,210252,64,17.76,18314,5709.5
1690,2020,Spinach,3970,83470.0,210252,64,17.76,16595,11419.0
1691,2020,Spinach,3970,83470.0,210252,64,17.76,16595,5709.5
1692,2020,Spinach,3970,83470.0,210252,64,17.76,11862,11419.0
1693,2020,Spinach,3970,83470.0,210252,64,17.76,11862,5709.5
1694,2020,Strawberries,12860,152180.0,118336,64,17.76,18314,11419.0
1695,2020,Strawberries,12860,152180.0,118336,64,17.76,18314,5709.5
1696,2020,Strawberries,12860,152180.0,118336,64,17.76,16595,11419.0
1697,2020,Strawberries,12860,152180.0,118336,64,17.76,16595,5709.5
1698,2020,Strawberries,12860,152180.0,118336,64,17.76,11862,11419.0
1699,2020,Strawberries,12860,152180.0,118336,64,17.76,11862,5709.5
1700,2020,Sugar beet,386000,28618100.0,741402,64,17.76,18314,11419.0
1701,2020,Sugar beet,386000,28618100.0,741402,64,17.76,18314,5709.5
1702,2020,Sugar beet,386000,28618100.0,741402,64,17.76,16595,11419.0
1703,2020,Sugar beet,386000,28618100.0,741402,64,17.76,16595,5709.5
1704,2020,Sugar beet,386000,28618100.0,741402,64,17.76,11862,11419.0
1705,2020,Sugar beet,386000,28618100.0,741402,64,17.76,11862,5709.5
1706,2020,Sunflower seed,28200,58000.0,20567,64,17.76,18314,11419.0
1707,2020,Sunflower seed,28200,58000.0,20567,64,17.76,18314,5709.5
1708,2020,Sunflower seed,28200,58000.0,20567,64,17.76,16595,11419.0
1709,2020,Sunflower seed,28200,58000.0,20567,64,17.76,16595,5709.5
1710,2020,Sunflower seed,28200,58000.0,20567,64,17.76,11862,11419.0
1711,2020,Sunflower seed,28200,58000.0,20567,64,17.76,11862,5709.5
1712,2020,Tomatoes,380,102120.0,2687368,64,17.76,18314,11419.0
1713,2020,Tomatoes,380,102120.0,2687368,64,17.76,18314,5709.5
1714,2020,Tomatoes,380,102120.0,2687368,64,17.76,16595,11419.0
1715,2020,Tomatoes,380,102120.0,2687368,64,17.76,16595,5709.5
1716,2020,Tomatoes,380,102120.0,2687368,64,17.76,11862,11419.0
1717,2020,Tomatoes,380,102120.0,2687368,64,17.76,11862,5709.5
1718,2020,Triticale,341300,2036300.0,59663,64,17.76,18314,11419.0
1719,2020,Triticale,341300,2036300.0,59663,64,17.76,18314,5709.5
1720,2020,Triticale,341300,2036300.0,59663,64,17.76,16595,11419.0
1721,2020,Triticale,341300,2036300.0,59663,64,17.76,16595,5709.5
1722,2020,Triticale,341300,2036300.0,59663,64,17.76,11862,11419.0
1723,2020,Triticale,341300,2036300.0,59663,64,17.76,11862,5709.5
1724,2020,Wheat,2835500,22172100.0,78195,64,17.76,18314,11419.0
1725,2020,Wheat,2835500,22172100.0,78195,64,17.76,18314,5709.5
1726,2020,Wheat,2835500,22172100.0,78195,64,17.76,16595,11419.0
1727,2020,Wheat,2835500,22172100.0,78195,64,17.76,16595,5709.5
1728,2020,Wheat,2835500,22172100.0,78195,64,17.76,11862,11419.0
1729,2020,Wheat,2835500,22172100.0,78195,64,17.76,11862,5709.5
